variant,step,com_y,com_x,dist,phi_peak,grad_phi_mag
C_noise_only,0,59.47794652961166,63.69554208925432,4.5322910551361195,4.995281996941609,0.5973031428213939
C_noise_only,5,60.323389398477765,63.82580951254191,3.6807346876875786,4.9718004944864855,0.5725415192460136
C_noise_only,10,60.49937820560236,63.877269766284144,3.502772567221527,4.94858983304254,0.5677918697088434
C_noise_only,15,60.41543924238116,63.94422658449045,3.5849946302524,4.926296538394529,0.5627931317569221
C_noise_only,20,60.61228210557136,64.098161642375,3.3891397492971245,4.908620456613124,0.5519078888517189
C_noise_only,25,60.89658730564846,64.14946030845331,3.107009612998526,4.91690226212379,0.5705548206718015
C_noise_only,30,61.115802023753446,64.19524637788591,2.890799044254423,5.237584155555549,0.4804301108919594
C_noise_only,35,61.37075426922316,64.15090370265989,2.6335726760969953,8.865937989622292,1.112713884227946
C_noise_only,40,61.616923379772146,64.152718216382,2.38796503983863,25.115054859738354,2.3111871120978336
C_noise_only,45,61.68768163714589,64.13642905387202,2.3163395903737243,42.2752256555117,2.3204078346356707
C_noise_only,50,61.69761276915608,64.1332216821664,2.3062382741929284,59.40442610099546,2.328737472519867
C_noise_only,55,61.697856306976604,64.13244989380824,2.3059506841424895,76.50301203901708,2.3363051802798718
C_noise_only,60,61.697634440208205,64.1322973765631,2.3061634301932865,93.57128858403358,2.343197826456435
C_noise_only,65,61.6974643678462,64.13226958702082,2.306331628580016,110.60951841757544,2.3494871323405313
C_noise_only,70,61.69732917848117,64.1322586404723,2.3064659677207007,127.61792912044463,2.3552320905607345
C_noise_only,75,61.697220718257796,64.13225662591562,2.3065741339743937,144.59671932897282,2.360481009942476
C_noise_only,80,61.69713343054882,64.13225554363068,2.306661216025645,161.54606386014,2.3652733809031408
C_noise_only,85,61.69706171040636,64.13225459840557,2.306732763992375,178.4661179486877,2.369641515318186
C_noise_only,90,61.69700179175855,64.13225363964588,2.3067925291111253,195.35702073055194,2.3736119506646136
C_noise_only,95,61.69695096902424,64.13225274407687,2.306843216907953,212.21889809390953,2.3772066282097977
C_noise_only,100,61.69690728087837,64.13225193106577,2.306886786589599,229.05186500446993,2.380443865541184
C_noise_only,105,61.696869293021045,64.13225119254683,2.306924669632591,245.85602739693027,2.3833391483132327
C_noise_only,110,61.696835937287716,64.13225052085821,2.306957932004097,262.6314837106405,2.385905767039841
C_noise_only,115,61.69680640168244,64.13224990878193,2.306987383949863,279.3783261349681,2.3881553236258966
C_noise_only,120,61.69678005619473,64.13224934949592,2.307013654052449,296.0966416187934,2.390098130096346
C_noise_only,125,61.69675640398754,64.13224883696378,2.3070372379852624,312.78651268901956,2.3917435192713965
C_noise_only,130,61.696735047528,64.13224836590291,2.307058532324186,329.4480181148722,2.3931000843359085
C_noise_only,135,61.69671566468155,64.13224793171362,2.307077858410048,346.0812334479537,2.394175861577924
C_noise_only,140,61.69669799147178,64.13224753039958,2.3070954795558247,362.6862314623593,2.3949784681395365
C_noise_only,145,61.69668180940374,64.13224715848652,2.307111613697824,379.26308251449314,2.3955152044838566
C_noise_only,150,61.69666693599241,64.13224681294898,2.3071264428474114,395.8118548384023,2.3957931294461
C_noise_only,155,61.696653217581414,64.13224649114606,2.3071401202567867,412.33261478933315,2.3958191141842167
C_noise_only,160,61.69664052382655,64.13224619076611,2.307152775923208,428.8254270456909,2.3955998800570244
C_noise_only,165,61.69662874340769,64.1322459097796,2.3071645208673472,445.29035477754974,2.3951420243982513
C_noise_only,170,61.69661778065929,64.13224564639899,2.3071754504949182,461.7274597882192,2.3944520372940286
C_noise_only,175,61.69660755289666,64.13224539904527,2.3071856472640784,478.1368026340631,2.3935363117778996
C_noise_only,180,61.696597988275066,64.13224516631907,2.3071951828211743,494.5184427267121,2.392401149300072
C_noise_only,185,61.69658902406102,64.13224494697657,2.3072041197252147,510.87243842097854,2.3910527618923147
C_noise_only,190,61.696580605225854,64.13224473990903,2.307212512850799,527.1988470911072,2.3894972720974867
C_noise_only,195,61.69657268329294,64.13224454412502,2.3072204105379943,543.4977251974701,2.387740711466751
C_noise_only,200,61.69656521538694,64.13224435873593,2.3072278555406904,559.769128345387,2.3857890182119843
C_noise_only,205,61.69655816344445,64.13224418294294,2.3072348858138936,576.0131113374192,2.3836480344434783
C_noise_only,210,61.696551493554985,64.13224401602619,2.3072415351710593,592.2297282202192,2.381323503294222
C_noise_only,215,61.696545175407806,64.1322438573354,2.3072478338358016,608.4190323268025,2.378821066140847
C_noise_only,220,61.696539181825045,64.13224370628168,2.3072538089075394,624.5810763149491,2.376146260060896
C_noise_only,225,61.69653348836595,64.13224356233063,2.3072594847561967,640.7159122022948,2.373304515608581
C_noise_only,230,61.69652807298995,64.13224342499613,2.3072648833582385,656.823591398583,2.3703011549623465
C_noise_only,235,61.69652291576815,64.1322432938352,2.30727002458439,672.9041647354492,2.3671413904594796
C_noise_only,240,61.69651799863581,64.13224316844321,2.3072749264464916,688.9576824940501,2.363830323520136
C_noise_only,245,61.69651330517882,64.13224304844994,2.307279605310449,704.9841944307949,2.3603729439484553
C_noise_only,250,61.69650882044893,64.13224293351595,2.3072840760804616,720.9837498013893,2.356774129589735
C_noise_only,255,61.69650453080345,64.13224282332962,2.307288352358936,736.9563973833734,2.3530386463149306
C_noise_only,260,61.69650042376534,64.13224271760411,2.307292446585947,752.9021854973026,2.34917114830597
C_noise_only,265,61.696496487901186,64.13224261607526,2.3072963701609726,768.8211620266987,2.3451761786101883
C_noise_only,270,61.69649271271405,64.13224251849918,2.3073001335497074,784.7133744368813,2.3410581699340165
C_noise_only,275,61.696489088549434,64.13224242465047,2.3073037463778476,800.5788697927732,2.3368214456462675
C_noise_only,280,61.69648560651216,64.13224233432044,2.307307217513992,816.4176947757614,2.332470220965846
C_noise_only,285,61.69648225839321,64.13224224731566,2.3073105551425757,832.2298956996858,2.3280086043063033
C_noise_only,290,61.69647903660458,64.13224216345651,2.3073137668288264,848.015518526016,2.3234405987535864
C_noise_only,295,61.69647593412162,64.13224208257614,2.307316859576276,863.7746088782754,2.31877010365896
C_noise_only,300,61.69647294443162,64.13224200451913,2.3073198398780286,879.5072120557601,2.314000916324014
C_noise_only,305,61.69647006148796,64.13224192914075,2.3073227137624595,895.2133730465965,2.309136733763426
C_noise_only,310,61.69646727966909,64.13224185630585,2.3073254868341233,910.8931365401811,2.3041811545284694
C_noise_only,315,61.69646459374181,64.13224178588831,2.307328164310405,926.546546939034,2.299137680578836
C_noise_only,320,61.69646199882818,64.13224171777007,2.3073307510544425,942.1736483701051,2.2940097191907705
C_noise_only,325,61.69645949037591,64.13224165184073,2.307333251604715,957.774484695558,2.288800584890495
C_noise_only,330,61.69645706413164,64.13224158799673,2.3073356702016525,973.3490995230651,2.283513501404234
C_noise_only,335,61.69645471611668,64.13224152614096,2.3073380108118444,988.8975362156339,2.2781516036171308
C_noise_only,340,61.696452442605214,64.13224146618225,2.307340277149757,1004.4198379009943,2.2727179395332255
C_noise_only,345,61.69645024010457,64.13224140803487,2.3073424726973992,1019.9160474805645,2.2672154722318947
C_noise_only,350,61.69644810533709,64.1322413516182,2.307344600722417,1035.3862076380194,2.2616470818145187
C_noise_only,355,61.69644603522403,64.1322412968563,2.3073466642941485,1050.8303608474785,2.256015567337314
C_noise_only,360,61.696444026870466,64.13224124367757,2.3073486662986467,1066.2485493813344,2.2503236487276417
C_noise_only,365,61.69644207755195,64.13224119201452,2.3073506094520178,1081.6408153177365,2.2445739686778294
C_noise_only,370,61.69644018470201,64.13224114180343,2.307352496312857,1097.0072005477437,2.2387690945178123
C_noise_only,375,61.69643834590095,64.13224109298406,2.3073543292934366,1112.3477467821722,2.2329115200611818
C_noise_only,380,61.69643655886539,64.13224104549948,2.307356110670112,1127.6624955581362,2.2270036674233826
C_noise_only,385,61.69643482143889,64.13224099929583,2.307357842592698,1142.951488245306,2.221047888811073
C_noise_only,390,61.69643313158324,64.13224095432206,2.3073595270931233,1158.214766051898,2.2150464682838362
C_noise_only,395,61.69643148737031,64.13224091052977,2.307361166093574,1173.4523700303992,2.2090016234810053
C_noise_only,400,61.696429886975004,64.13224086787315,2.307362761413523,1188.6643410830447,2.2029155073182993
C_noise_only,405,61.69642832866818,64.1322408263087,2.307364314776769,1203.8507199670591,2.1967902096532907
C_noise_only,410,61.69642681081056,64.13224078579505,2.307365827817538,1219.0115472996686,2.190627758915919
C_noise_only,415,61.696425331846896,64.13224074629292,2.307367302086252,1234.1468635628946,2.184430123706844
C_noise_only,420,61.69642389030082,64.13224070776496,2.307368739054723,1249.2567091081423,2.1781992143628326
C_noise_only,425,61.69642248476965,64.13224067017569,2.307370140121293,1264.3411241605868,2.1719368844878493
C_noise_only,430,61.69642111392005,64.13224063349124,2.307371506615156,1279.400148823369,2.1656449324515186
C_noise_only,435,61.69641977648369,64.13224059767938,2.3073728398007263,1294.4338230816109,2.1593251028554583
C_noise_only,440,61.69641847125339,64.13224056270943,2.307374140881423,1309.4421868062543,2.1529790879641033
C_noise_only,445,61.69641719707937,64.13224052855205,2.307375411003461,1324.4252797577324,2.1466085291062456
C_noise_only,450,61.69641595286609,64.13224049517933,2.3073766512589833,1339.3831415894804,2.1402150180411352
C_noise_only,455,61.69641473756883,64.13224046256457,2.3073778626894583,1354.3158118512938,2.133800098295387
C_noise_only,460,61.69641355019094,64.13224043068226,2.3073790462884376,1369.2233299925376,2.1273652664649587
C_noise_only,465,61.69641238978112,64.13224039950806,2.307380203004257,1384.1057353652172,2.1209119734905006
C_noise_only,470,61.69641125543071,64.13224036901869,2.307381333742759,1398.9630672269116,2.1144416258970278
C_noise_only,475,61.69641014627153,64.13224033919182,2.3073824393694067,1413.7953647435777,2.1079555870073365
C_noise_only,480,61.69640906147347,64.13224031000615,2.307383520711734,1428.602666992233,2.101455178124051
C_noise_only,485,61.696408000242556,64.13224028144124,2.307384578561224,1443.3850129635155,2.094941679681506
C_noise_only,490,61.69640696181896,64.13224025347752,2.3073856136753474,1458.142441564133,2.0884163323712426
C_noise_only,495,61.69640594547513,64.13224022609629,2.3073866267793823,1472.8749916192012,2.081880338237026
D_canonical,0,59.51035224855631,63.84224678778755,4.492418391913952,4.995281829115589,0.5973028630421604
D_canonical,5,60.409181048923664,63.87737188419265,3.5929122441545136,4.971794579884212,0.5725238275068084
D_canonical,10,60.334739113098244,63.74006414347333,3.6744664944125014,4.948566422776018,0.5678292900735827
D_canonical,15,60.52087158425559,63.85369458944499,3.482203297683508,4.926100711603606,0.5630086432639468
D_canonical,20,60.63319278668289,64.04082084214264,3.367054670301234,4.907309194897505,0.5528165518185566
D_canonical,25,60.876666539507184,64.1053708908188,3.125110386860915,4.907931277450575,0.5673934040264907
D_canonical,30,61.11304414748177,64.1476912630825,2.8907311883985596,5.116007316455082,0.4753557593185215
D_canonical,35,61.39185286679613,64.15180000114148,2.6125609483390293,7.376958267666864,0.865008430651084
D_canonical,40,61.63960172082496,64.14513578883758,2.364856112649136,21.381037876904486,2.520147692995043
D_canonical,45,61.74029182824129,64.12862513490109,2.263365955129973,38.52964868399657,2.544966314022943
D_canonical,50,61.757425202984415,64.12192360311418,2.2458867035551546,55.64859522432753,2.5656948574826695
D_canonical,55,61.75914101265443,64.1203876519941,2.2440905035047174,72.73797183395921,2.583400862704112
D_canonical,60,61.75900008142625,64.1201053381819,2.244216105304331,89.7978802152204,2.5986047965749535
D_canonical,65,61.758897912616895,64.12009536611926,2.244317594066452,106.82842564249373,2.6117213459790993
D_canonical,70,61.75876018659671,64.12010039324748,2.244455391769285,123.82971375782732,2.6230814499436295
D_canonical,75,61.75866170977765,64.12009832231311,2.2445536166996054,140.8018485801861,2.632950025480037
D_canonical,80,61.758578330507184,64.1200954739246,2.244636724133581,157.74493134404037,2.6415398812918998
D_canonical,85,61.75851016705713,64.12009333606076,2.2447046755759317,174.65905989170034,2.6490226465616926
D_canonical,90,61.75845340925823,64.12009143978767,2.244761250640327,191.54432842756347,2.6555373614413638
D_canonical,95,61.75840542809272,64.12008976210805,2.244809073343954,208.40082750190595,2.6611972349416377
D_canonical,100,61.75836430111469,64.12008827357963,2.244850061801093,225.22864413387484,2.666094965850162
D_canonical,105,61.758328625801994,64.12008695413799,2.2448856154496863,242.02786201288293,2.670306936284253
D_canonical,110,61.75829736548667,64.12008577849392,2.2449167681186974,258.79856173824004,2.67389652023432
D_canonical,115,61.75826973436059,64.12008472447474,2.244944303303741,275.5408210711488,2.676916696875543
D_canonical,120,61.75824512570619,64.12008377445149,2.2449688259097442,292.25471518299497,2.6794121173073333
D_canonical,125,61.75822306274896,64.12008291391342,2.244990811251705,308.9403168905052,2.6814207412259847
D_canonical,130,61.75820316521118,64.12008213087823,2.245010638421439,325.5976968727695,2.682975134880262
D_canonical,135,61.758185125804516,64.12008141538813,2.245028613734295,342.2269238680131,2.6841035019818023
D_canonical,140,61.75816869334117,64.12008075910651,2.24504498757224,358.8280648498232,2.684830503838702
D_canonical,145,61.758153660371335,64.12008015500561,2.2450599667119397,375.401185183646,2.6851779129266924
D_canonical,150,61.75813985397978,64.12007959712166,2.245073723501906,391.9463487649758,2.685165134665028
D_canonical,155,61.758127128830345,64.12007908036234,2.2450864027977047,408.46361814096423,2.684809624768006
D_canonical,160,61.75811536183875,64.12007860035423,2.2450981272733808,424.95305461726383,2.6841272237398344
D_canonical,165,61.758104448042296,64.12007815332088,2.2451090015392774,441.4147183518884,2.683132425527871
D_canonical,170,61.75809429736255,64.12007773598475,2.2451191153695067,457.8486684377617,2.6818385937758635
D_canonical,175,61.75808483204201,64.12007734548767,2.2451285462573125,474.2549629754816,2.6802581363080606
D_canonical,180,61.75807598459578,64.12007697932614,2.2451373614570413,490.63365913766194,2.6784026462657753
D_canonical,185,61.75806769616082,64.12007663529799,2.2451456196296338,506.9848132260517,2.676283016575134
D_canonical,190,61.75805991515512,64.12007631145856,2.245153372179226,523.3084807224744,2.673909533054115
D_canonical,195,61.758052596180725,64.12007600608423,2.2451606643465687,539.6047163344863,2.671291950380835
D_canonical,200,61.758045699119975,64.12007571764178,2.245167536109862,555.873574036522,2.668439554288451
D_canonical,205,61.75803918838661,64.12007544476302,2.2451740229312294,572.1151071071811,2.665361212673818
D_canonical,210,61.75803303230107,64.12007518622309,2.2451801563793583,588.3293681632103,2.662065417767607
D_canonical,215,61.758027202566915,64.12007494092222,2.2451859646513492,604.5164091906485,2.658560321087278
D_canonical,220,61.7580216738294,64.12007470787026,2.2451914730126843,620.6762815735242,2.654853762551147
D_canonical,225,61.75801642330172,64.12007448617315,2.2451967041697185,636.8090361204415,2.6509532948655026
D_canonical,230,61.75801143044698,64.12007427502184,2.245201678586676,652.9147230893258,2.646866204074171
D_canonical,235,61.75800667670639,64.12007407368222,2.24520641475651,668.9933922105628,2.6425995269915803
D_canonical,240,61.758002145266026,64.12007388148663,2.245210929433359,685.0450927087259,2.638160066098972
D_canonical,245,61.75799782085616,64.12007369782678,2.2452152378325603,701.0698733230531,2.6335544023736905
D_canonical,250,61.75799368957724,64.12007352214694,2.2452193538040435,717.067782326811,2.628788906429416
D_canonical,255,61.75798973874948,64.12007335393866,2.2452232899822473,733.0388675456577,2.623869748276195
D_canonical,260,61.75798595678147,64.12007319273569,2.2452270579170497,748.9831763751043,2.618802905948812
D_canonical,265,61.75798233305569,64.12007303810981,2.2452306681878618,764.9007557971536,2.6135941732051156
D_canonical,270,61.757978857828135,64.12007288966691,2.2452341305036754,780.7916523961866,2.6082491664604954
D_canonical,275,61.75797552214009,64.12007274704382,2.2452374537909434,796.6559123741529,2.60277333108892
D_canonical,280,61.75797231774048,64.12007260990515,2.245240646271001,812.4935815651179,2.5971719472017183
D_canonical,285,61.757969237017186,64.12007247794087,2.245243715528486,828.3047054492065,2.5914501349896084
D_canonical,290,61.757966272936265,64.12007235086375,2.2452466685719075,844.0893291659845,2.585612859703131
D_canonical,295,61.757963418988076,64.12007222840755,2.2452495118873514,859.8474975273048,2.5796649363250044
D_canonical,300,61.757960669139166,64.12007211032491,2.2452522514864057,875.5792550296516,2.5736110339863436
D_canonical,305,61.75795801778941,64.12007199638587,2.245254892948876,891.284645866005,2.567455680161765
D_canonical,310,61.75795545973391,64.12007188637627,2.2452574414607676,906.9637139372496,2.561203264675978
D_canonical,315,61.7579529901285,64.12007178009642,2.245259901848615,922.6165028631461,2.5548580435473025
D_canonical,320,61.75795060445907,64.12007167736002,2.245262278610119,938.2430559928857,2.548424142688132
D_canonical,325,61.75794829851392,64.12007157799285,2.245264575941627,953.8434164152433,2.5419055614789716
D_canonical,330,61.75794606835876,64.12007148183203,2.2452667977630787,969.4176269683447,2.5353061762294278
D_canonical,335,61.757943910314296,64.12007138872492,2.2452689477403553,984.9657302490633,2.5286297435369076
D_canonical,340,61.75794182093573,64.12007129852846,2.2452710293056635,1000.4877686220586,2.5218799035521178
D_canonical,345,61.75793979699452,64.12007121110835,2.2452730456757366,1015.9837842284702,2.5150601831579227
D_canonical,350,61.757937835461604,64.12007112633849,2.2452749998685664,1031.4538189942791,2.5081739990681116
D_canonical,355,61.75793593349213,64.12007104410019,2.2452768947185837,1046.8979146383467,2.501224660848182
D_canonical,360,61.757934088411744,64.12007096428184,2.245278732890339,1062.3161126801444,2.494215373866229
D_canonical,365,61.75793229770393,64.12007088677822,2.245280516891126,1077.7084544471857,2.4871492421725088
D_canonical,370,61.75793055899863,64.1200708114902,2.245282249082308,1093.074981082163,2.4800292713122447
D_canonical,375,61.75792887006154,64.12007073832409,2.245283931689979,1108.4157335498103,2.472858371073912
D_canonical,380,61.75792722878477,64.12007066719157,2.2452855668142875,1123.7307526434938,2.4656393581743394
D_canonical,385,61.757925633177834,64.1200705980091,2.245287156438409,1139.02007899154,2.4583749588805537
D_canonical,390,61.75792408135956,64.12007053069753,2.245288702436582,1154.283753063313,2.4510678115721594
D_canonical,395,61.75792257155093,64.1200704651821,2.245290206581289,1169.5218151750496,2.4437204692435333
D_canonical,400,61.757921102067904,64.1200704013919,2.2452916705503574,1184.734305495456,2.4363354019474444
D_canonical,405,61.75791967131542,64.1200703392597,2.245293095932977,1199.9212640510812,2.4289149991805448
D_canonical,410,61.757918277781464,64.12007027872174,2.2452944842355875,1215.082730731468,2.421461572211788
D_canonical,415,61.757916920031704,64.12007021971748,2.2452958368872293,1230.2187452940952,2.4139773563543807
D_canonical,420,61.75791559670473,64.1200701621894,2.245297155244292,1245.3293473691147,2.4064645131825007
D_canonical,425,61.75791430650724,64.12007010608279,2.245298440595292,1260.414576463892,2.3989251326928804
D_canonical,430,61.75791304821006,64.12007005134569,2.245299694164874,1275.4744719673577,2.39136123541301
D_canonical,435,61.75791182064403,64.12006999792857,2.245300917117864,1290.5090731541757,2.3837747744553637
D_canonical,440,61.7579106226965,64.12006994578427,2.245302110562816,1305.5184191887354,2.3761676375189835
D_canonical,445,61.7579094533079,64.12006989486785,2.2453032755553632,1320.502549128973,2.3685416488397175
D_canonical,450,61.75790831146862,64.12006984513648,2.2453044131013953,1335.4615019300334,2.360898571090212
D_canonical,455,61.757907196216166,64.12006979654932,2.2453055241598294,1350.3953164477691,2.353240107227822
D_canonical,460,61.75790610663226,64.12006974906728,2.245306609645547,1365.3040314420928,2.3455679022961093
D_canonical,465,61.75790504184057,64.12006970265318,2.2453076704316373,1380.187685580179,2.337883545175076
D_canonical,470,61.757904001004185,64.12006965727136,2.2453087073519096,1395.0463174395313,2.3301885702861416
D_canonical,475,61.757902983323405,64.12006961288779,2.2453097212030935,1409.8799655109092,2.322484459248686
D_canonical,480,61.757901988033815,64.1200695694699,2.2453107127467695,1424.6886682011273,2.3147726424928985
D_canonical,485,61.75790101440424,64.12006952698654,2.245311682711402,1439.472463835732,2.307054500826248
D_canonical,490,61.75790006173505,64.1200694854079,2.2453126317940244,1454.231390661552,2.299331366955395
D_canonical,495,61.75789912935642,64.12006944470532,2.245313560661975,1468.9654868491418,2.291604526968647
